State Code,Facility Name,Number of Beds,Inpatient Revenue,Net Patient Revenue,Less Total Operating Expense,Inpatient PPS Amount,Allowable Bad Debts,Net Income from service to patients
OH,DIVERSICARE OF ST. THERESA,191.0,8639838.0,6781975.0,9003325.0,1091823.0,19173.0,-2221350.0
OH,ALTERCARE OF HARTVILLE,97.0,9856072.0,7525075.0,7168197.0,1023725.0,25650.0,356878.0
OH,CHS OF GAHANNA,94.0,7599782.0,5792258.0,7595537.0,566011.0,22935.0,-1803279.0
OH,TRIPLE CREEK RETIREMENT COMMUNITY,94.0,7428625.0,6747130.0,8515400.0,994033.0,9457.0,-1768270.0
OH,ALTERCARE TRANSITIONAL CARE OF THE W,80.0,7069051.0,5539156.0,7529234.0,566934.0,11970.0,-1990078.0
OK,WINDRIDGE NURSING AND REHAB CENTER,100.0,2477929.0,2271836.0,2734936.0,295959.0,17925.0,-463100.0
OK,PPG  LLC,0.0,3015539.0,3015539.0,2847767.0,213211.0,1670.0,167772.0
PA,BEAUMONT RETIREMENT SERVICES,61.0,21795309.0,20533086.0,19991967.0,822284.0,0.0,541119.0
PA,GREEN VALLEY SKILLED NURSING & REHAB,48.0,5302497.0,5302497.0,5547942.0,2323394.0,17252.0,-245445.0
TX,HURST PLAZA NURSING & REHAB,106.0,5481117.0,5097557.0,4561048.0,570064.0,0.0,536509.0
TX,LAKE LODGE NURSING & REHABILITATION,140.0,3345628.0,3229495.0,4304660.0,709366.0,0.0,-1075165.0
TX,UNIVERSITY PARK NURSING & REHABILITA,98.0,4644830.0,4498125.0,4683398.0,702224.0,0.0,-185273.0
UT,MOUNTAIN VIEW HEALTH SERVICES,155.0,3605488.0,3420860.0,3105207.0,470248.0,107026.0,315653.0
VA,RURAL RETREAT CARE CENTER,120.0,4642500.0,4409153.0,5109805.0,445514.0,0.0,-700652.0
VA,RIVERSIDE CONVAL CENTER SALUDA,60.0,11986992.0,4474297.0,4819488.0,0.0,0.0,-345191.0
WA,HERONS KEY,81.0,20311014.0,20162865.0,24078060.0,1834363.0,176.0,-3915195.0
TX,MCKINNEY HEALTHCARE & REHABILITATION,125.0,5118606.0,6217927.0,8065253.0,1269698.0,9228.0,-1847326.0
TX,SEABREEZE NURSING AND REHAB,107.0,5479411.0,4917876.0,4776226.0,1131765.0,0.0,141650.0
TX,BLUEBONNET NURSING & REHABILITATION,120.0,3298975.0,3432567.0,4037733.0,923239.0,0.0,-605166.0
TX,WHEELER NURSING & REHABILITATION,90.0,3240443.0,3240443.0,2717953.0,828489.0,11440.0,522490.0
TX,HEREFORD NURSING & REHABILITATION,120.0,5086381.0,5086381.0,4431641.0,1602201.0,4522.0,654740.0
TX,FRANKLIN NURSING HOME,90.0,3609639.0,3847392.0,4130798.0,890221.0,0.0,-283406.0
TX,TOUCHSTONE STRATEGIES-PLEASANTON,100.0,11821013.0,10431829.0,8438993.0,5099740.0,8563.0,1992836.0
TX,BAYWOOD CROSSING REHABILITATION & HE,124.0,4642552.0,4642552.0,5475276.0,1305074.0,912.0,-832724.0
TX,WEST REST HAVEN,120.0,9260366.0,8207688.0,8646419.0,1390815.0,14667.0,-438731.0
TX,STARR COUNTY NURSING & TRANS CARE,120.0,3392782.0,3392782.0,5111020.0,1682675.0,0.0,-1718238.0
AR,TWIN LAKES THERAPY AND LIVING,80.0,5549969.0,4786042.0,4561068.0,804618.0,0.0,224974.0
AR,ATKINS NURSING AND REHABILITATION CE,90.0,5077057.0,4505565.0,5570136.0,589482.0,557.0,-1064571.0
AR,WESTWOOD HEALTH AND REHAB,85.0,5973356.0,5527951.0,5259074.0,755154.0,5467.0,268877.0
AR,SOMERSET SENIOR LIVING AT GLENWOOD,80.0,4019281.0,4046622.0,4531358.0,1673264.0,260.0,-484736.0
AR,SUMMIT HEALTH & REHAB  LLC,70.0,3322307.0,3322307.0,4075440.0,777180.0,2968.0,-753133.0
AR,ASHTON PLACE HEALTH AND REHAB  LLC,122.0,14782718.0,10067160.0,11855387.0,3822030.0,4431.0,-1788227.0
AR,SOUTHERN PINES HEALTH AND REHAB,111.0,3618845.0,3618845.0,4164670.0,242184.0,0.0,-545825.0
CA,BELL CONVALESCENT HOSPITAL,99.0,7695225.0,8855756.0,8748208.0,4390602.0,0.0,107548.0
CO,GLEN AYR HEALTH CTR D/B/A WESTLAKE C,70.0,6331785.0,6432221.0,6562830.0,216502.0,7064.0,-130609.0
CO,SUMMIT REHAB,110.0,12387687.0,10286268.0,10571067.0,289019.0,18414.0,-284799.0
CO,SIERRA REHAB,101.0,10192728.0,8392627.0,9115236.0,144815.0,17034.0,-722609.0
CO,HARMONY POINTE,125.0,11026475.0,10505892.0,10809032.0,257828.0,11220.0,-303140.0
CO,PARKVIEW CARE CENTER,70.0,7837784.0,6818334.0,7369312.0,190902.0,19512.0,-550978.0
CO,LIBERTY HEIGHTS,92.0,13933341.0,13786172.0,15427386.0,1093901.0,0.0,-1641214.0
CO,BROOKSIDE REHAB & WELLNESS,32.0,1897533.0,1626974.0,3177815.0,1257707.0,0.0,-1550841.0
CT,MIDDLEBURY CONVALESCENT HOME  INC.,58.0,6587976.0,4610492.0,4817762.0,949112.0,0.0,-207270.0
CT,COLONIAL HEALTH & REHAB CENTER,90.0,15536007.0,10870688.0,10533915.0,2384608.0,0.0,336773.0
CT,GARDNER HEIGHTS HEALTH CARE CENTER,130.0,10779434.0,10021119.0,9716604.0,391360.0,0.0,304515.0
FL,FLORIDA PRESBYTERIAN HOMES INC,68.0,7335831.0,6333062.0,14947531.0,2118638.0,23185.0,-8614469.0
IL,LIEBERMAN GERIATRIC HEALTH CENTRE,240.0,12530923.0,7415548.0,8965008.0,1591451.0,0.0,-1549460.0
IA,GOOD SAMARITAN SOCIETY-FONTANELLE,46.0,3426623.0,2752948.0,3181942.0,554797.0,8162.0,-428994.0
IA,GOOD SAMARITAN SOCEITY-NEWELL,45.0,2878791.0,2024696.0,2488099.0,308296.0,18295.0,-463403.0
KS,GOOD SAMARITAN SOCIETY - WAMEGO,50.0,4706607.0,3704713.0,4064234.0,549672.0,12383.0,-359521.0
LA,PATTERSON HEALTHCARE CENTER,121.0,7202845.0,7584328.0,8125083.0,1578454.0,344427.0,-540755.0
ME,HORIZONS LIVING AND REHAB CENTER,65.0,10842014.0,8523612.0,8696756.0,1144608.0,0.0,-173144.0
ME,SOMERSET REHAB & LIVING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,LONG TERM CENTERS OF LEXINGTON INC.,81.0,6306644.0,6154989.0,6886706.0,1309775.0,0.0,-731717.0
MA,ROYAL FAIRHAVEN NURSING AND REHAB,69.0,8208067.0,7359960.0,7534787.0,1455704.0,362.0,-174827.0
MA,ACADEMY MANOR,174.0,20804932.0,12177371.0,14301461.0,1976251.0,28978.0,-2124090.0
MA,WESTFIELD CENTER,98.0,9393334.0,6465567.0,7562612.0,1285627.0,5456.0,-1097045.0
MA,WAKEFIELD CENTER,149.0,22507238.0,12255384.0,13571341.0,1391292.0,2783.0,-1315957.0
MA,HATHORNE HILL,120.0,25021799.0,14583927.0,17949164.0,4375258.0,13543.0,-3365237.0
MI,WESTLAKE HEALTH CAMPUS,119.0,13363179.0,12232249.0,11977381.0,1959691.0,2041.0,254868.0
MN,BOUNDARY WATERS CARE CENTER,42.0,3364850.0,3358357.0,3901211.0,805928.0,800.0,-542854.0
MN,MINNESOTA VETERANS HOME - LUVERNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,WHITEFISH CARE AND REHABILITATION,100.0,9579989.0,7595474.0,7987517.0,2474688.0,0.0,-392043.0
NH,MAPLEWOOD NURSING HOME,150.0,14460382.0,14460382.0,24061449.0,534977.0,0.0,-9601067.0
NH,APPLEWOOD REHABILITATION CENTER,72.0,11015168.0,8316075.0,8272023.0,1672118.0,15488.0,44052.0
NM,SANDIA RIDGE CENTER,136.0,14412586.0,15203294.0,14565777.0,966367.0,27984.0,637517.0
NM,UPTOWN REHABILITATION CENTER,134.0,11843056.0,11556996.0,11767675.0,836114.0,8472.0,-210679.0
NM,SIERRA HEALTH CARE CENTER,94.0,6541588.0,6155267.0,8233961.0,1123663.0,11088.0,-2078694.0
NY,NEWARK MANOR NURSING HOME,60.0,6228874.0,4209337.0,4572322.0,543543.0,0.0,-362985.0
NY,STEUBEN CENTER FOR REHAB & HLTH,105.0,18388542.0,16678905.0,13905779.0,4211734.0,902.0,2773126.0
NY,HORNELL GARDENS,114.0,7150738.0,4363597.0,5229033.0,807374.0,0.0,-865436.0
NY,THE BRIGHTONIAN,54.0,8759327.0,5940879.0,5723839.0,1089458.0,16320.0,217040.0
NY,NASSAU EXTENDED CARE FACILITY,280.0,43947194.0,43947194.0,34044626.0,12032223.0,28352.0,9902568.0
NY,MARIA REGINA RESIDENCE,188.0,28146622.0,17350169.0,21403154.0,3609036.0,8904.0,-4052985.0
OK,THE FOUNTAINS AT CANTERBURY,218.0,8895170.0,8349843.0,11529263.0,907145.0,7146.0,-3179420.0
OK,GLENHAVEN SNF,120.0,2825538.0,2825538.0,4621467.0,716753.0,0.0,-1795929.0
OK,FAIRVIEW FELLOWSHIP HOME,126.0,0.0,0.0,5597391.0,467228.0,18604.0,-5597391.0
OK,MCALESTER NURSING & REHAB,63.0,3376464.0,3488144.0,3096409.0,1047511.0,163517.0,391735.0
PA,HARMARVILLAGE CARE CENTER,263.0,18567916.0,13198771.0,15168912.0,472472.0,10707.0,-1970141.0
RI,GREENWOOD CENTER,130.0,15914675.0,10073390.0,11524052.0,1464279.0,7464.0,-1450662.0
RI,GOLDEN CREST NURSING CENTRE,152.0,16902306.0,13902632.0,13546520.0,1328696.0,0.0,356112.0
RI,WOONSOCKET HEALTH CENTRE,150.0,12516646.0,10589274.0,11662152.0,607237.0,0.0,-1072878.0
SD,SUNSET MANOR INC.,39.0,6531179.0,4598238.0,5143853.0,124750.0,0.0,-545615.0
TX,JEFFREY PLACE,95.0,6971574.0,6407839.0,4639214.0,890895.0,15102.0,1768625.0
TX,KENNEDY HEALTH & REHAB,145.0,4299594.0,4440527.0,4230873.0,752914.0,0.0,209654.0
TX,FORNEY LAKE HEALTHCARE INC,150.0,17719199.0,14388608.0,11111972.0,1618536.0,0.0,3276636.0
TX,GRANBURY CARE CENTER,174.0,9221526.0,9560221.0,10181090.0,1229970.0,2515.0,-620869.0
VT,SAINT ALBANS HEALTHCARE & REHABILITA,93.0,10830250.0,8227733.0,8861181.0,2565975.0,5496.0,-633448.0
VT,RUTLAND HEALTHCARE & REHABILITATION,103.0,10997506.0,7468751.0,8549443.0,1666894.0,16142.0,-1080692.0
WI,EDENBROOK LAKESIDE,130.0,6885512.0,7594165.0,8837967.0,917816.0,0.0,-1243802.0
WI,ASPEN HEALTH AND REHAB,86.0,5668489.0,4724227.0,5482963.0,879865.0,0.0,-758736.0
WI,EVANSVILLE MANOR,71.0,4917948.0,5593641.0,6878882.0,936527.0,0.0,-1285241.0
WI,ARIA OF BROOKFIELD,170.0,12469346.0,12469346.0,12001483.0,3253202.0,20405.0,467863.0
WI,EDENBROOK OF WISCONSIN RAPIDS,80.0,4438651.0,5732216.0,5841066.0,1373560.0,0.0,-108850.0
WI,FRIENDLY VILLAGE,100.0,5600165.0,6774310.0,6981301.0,1313185.0,0.0,-206991.0
WI,WHISPERING PINES,50.0,3194745.0,3823040.0,4429960.0,681807.0,0.0,-606920.0
WI,ARIA AT MITCHELL MANOR,221.0,9882575.0,9882575.0,9922432.0,1078170.0,0.0,-39857.0
WI,MINOCQUA HEALTH & REHAB,72.0,5460493.0,4658819.0,5369969.0,989450.0,0.0,-711150.0
CA,THE HILLS HEALTHCARE CENTER,67.0,10998528.0,7284673.0,7403696.0,3811627.0,10234.0,-119023.0
TX,HONEY GROVE NURSING CENTER,102.0,4178422.0,4011954.0,4838118.0,1222576.0,0.0,-826164.0
TX,TWIN OAKS HEALTH AND REHABILITATION,120.0,5388486.0,5464687.0,5755176.0,915500.0,5128.0,-290489.0
TX,HERITAGE HOUSE NURSING AND REHABILIT,85.0,3251641.0,3360752.0,3760651.0,869280.0,0.0,-399899.0
TX,WHISPERING PINES LODGE,116.0,7004287.0,6943475.0,7380776.0,2156700.0,0.0,-437301.0
TX,ROCKWALL NURSING CARE CENTER,192.0,5526902.0,6370096.0,7768087.0,777532.0,0.0,-1397991.0
TX,SENIOR CARE HEALTH & REHAB CENTER-DA,114.0,3300484.0,3586352.0,5560932.0,377344.0,0.0,-1974580.0
TX,THE BRADFORD AT BROOKSIDE,125.0,8585014.0,6661096.0,7798728.0,1513399.0,4081.0,-1137632.0
TX,HARLINGEN NURSING & REHAB CENTER,120.0,6890760.0,6890760.0,7598416.0,783606.0,14049.0,-707656.0
TX,OAKS NURSING CENTER,112.0,4390416.0,4537608.0,4487568.0,1394570.0,3066.0,50040.0
TX,EBONY LAKE NURSING & REHAB. CENTER,122.0,4828767.0,4828767.0,5320259.0,520161.0,14982.0,-491492.0
TX,CONROE HEALTH CARE CENTER,108.0,8923305.0,6798147.0,6948897.0,2555128.0,16034.0,-150750.0
TX,FORT BEND HEALTHCARE CENTER,56.0,3416153.0,2777270.0,3100676.0,647867.0,0.0,-323406.0
TX,EDINBURG NURSING & REHAB CENTER,197.0,6326891.0,6326891.0,7143188.0,1037235.0,14483.0,-816297.0
TX,HAMILTON COUNTY MANSFIELD NURSING,127.0,6386943.0,5284896.0,3976415.0,484153.0,0.0,1308481.0
TX,LAURENWOOD NURSING & REHAB,103.0,5052167.0,4895805.0,6924900.0,1674050.0,28462.0,-2029095.0
TX,GEORGIA MANOR NURSING HOME,76.0,2837956.0,2658560.0,3579157.0,294559.0,20227.0,-920597.0
TX,GRACY WOODS NURSING CENTER,118.0,7708963.0,6964572.0,7571165.0,1284718.0,16990.0,-606593.0
TX,HEMPHILL LTC PARTNERS  INC.,90.0,5632028.0,6262743.0,5563704.0,2861668.0,6863.0,699039.0
TX,STONE OAK CARE CENTER,152.0,11980710.0,10765556.0,11321145.0,3053227.0,16001.0,-555589.0
TX,BROWNSVILLE NRS & REHAB. CENTER,120.0,5603881.0,5603881.0,6578047.0,671308.0,14511.0,-974166.0
TX,GARRISON NURSING HOME & REHAB CENTER,93.0,7659359.0,6155170.0,5376208.0,1828519.0,26013.0,778962.0
TX,THE RIO AT MISSION TRAILS,124.0,5472930.0,5325767.0,8006095.0,346913.0,8900.0,-2680328.0
TX,THE STAYTON AT MUSEUM WAY,46.0,26118244.0,20600651.0,38274411.0,2403938.0,7024.0,-17673760.0
TX,ONPOINTE TRANSITIONAL CARE AT TEXAS,49.0,6145233.0,5700936.0,5753366.0,2676557.0,27370.0,-52430.0
TX,CIMARRON PARK NURSING AND REHAB,124.0,10882341.0,9875501.0,8292837.0,2696085.0,0.0,1582664.0
TX,PATRIOT REHABILITATION AND WELLNESS,124.0,9003913.0,8001229.0,7035581.0,2951611.0,0.0,965648.0
TX,MISSION RIDGE REHAB & NURSING CENTER,90.0,3488730.0,3381293.0,3851341.0,615490.0,0.0,-470048.0
TX,ESTATES AT SHAVANO PARK,112.0,1657744.0,1337445.0,1359270.0,1108813.0,0.0,-21825.0
AR,SALEM PLACE NURSING & REHAB CTR,115.0,10502274.0,7940769.0,7955486.0,2148748.0,0.0,-14717.0
AR,CABOT HEALTH AND REHAB  LLC,89.0,6773599.0,5452891.0,6248602.0,1181716.0,0.0,-795711.0
AR,TWIN RIVERS HEALTH & REHAB,112.0,5981054.0,5236093.0,7847498.0,1337078.0,0.0,-2611405.0
AR,SOUTHFORK RIVER THERAPY AND LIVING,84.0,7250325.0,6259755.0,5476637.0,1092080.0,1675.0,783118.0
AR,HEATHER MANOR NURSING & REHAB CTR,128.0,8520687.0,7482302.0,7754183.0,928601.0,176.0,-271881.0
AR,BRIARWOOD NURSING & REHABILITATION C,120.0,15953525.0,10117887.0,10112299.0,3997407.0,8900.0,5588.0
AR,COMMUNITY COMPASSION OF YELLVILLE,96.0,4513941.0,4857111.0,5214277.0,1231812.0,3911.0,-357166.0
AR,GREYSTONE NURSING & REHAB  LLC,80.0,9538058.0,7015869.0,7114696.0,2270124.0,0.0,-98827.0
AR,APPLE CREEK HEALTH & REHAB,114.0,9300268.0,7832729.0,8964802.0,1190111.0,0.0,-1132073.0
AR,EAST POINT HEALTH AND REHAB,87.0,3880185.0,3880185.0,4285749.0,1302947.0,12629.0,-405564.0
CA,LA BREA REHABILITATION CENTER,141.0,20794084.0,16714813.0,15794946.0,6793172.0,22137.0,919867.0
CA,KIT CARSON NURSING & REHAB CENTER,199.0,9324289.0,12848767.0,11178315.0,9616568.0,0.0,1670452.0
CO,THE GARDENS,45.0,4779404.0,3910199.0,4379704.0,587979.0,17184.0,-469505.0
CO,BROADVIEW HEALTH AND REHABILITATION,100.0,2714571.0,2714571.0,2656463.0,240829.0,16228.0,58108.0
CO,DENVER NORTH CARE CENTER,80.0,8126902.0,7020469.0,8365787.0,116395.0,4612.0,-1345318.0
CT,FARMINGTON CARE CENTER LLC,105.0,11347467.0,10150294.0,11054820.0,1393973.0,0.0,-904526.0
CT,WESTSIDE CARE CENTER LLC,162.0,12883033.0,12380234.0,13627314.0,591042.0,0.0,-1247080.0
CT,PENDLETON HEALTH & REHAB CENTER,120.0,29339235.0,11344979.0,11812053.0,3586689.0,11591.0,-467074.0
CT,KETTLE BROOK CARE CENTER LLC,140.0,11820077.0,11537702.0,11375660.0,380590.0,0.0,162042.0
CT,CHETNUT POINT CARE CENTER LLC,60.0,5805151.0,5133497.0,5741187.0,788816.0,0.0,-607690.0
FL,JACKSON GARDENS HEALTH AND REHAB,120.0,4543525.0,3559596.0,3941078.0,970579.0,67714.0,-381482.0
IN,BRIDGEPOINTE HEALTH CAMPUS,101.0,9461249.0,8062988.0,7237230.0,3075689.0,101793.0,825758.0
KS,GOOD SAMARITAN SOCIETY - ELLIS,54.0,4601691.0,3516680.0,3375182.0,490711.0,11643.0,141498.0
LA,MANY HEALTHCARE NORTH,162.0,4972990.0,5702769.0,6222585.0,1057930.0,171448.0,-519816.0
LA,KAPLAN HEALTHCARE CENTER,113.0,4048447.0,4484830.0,5146397.0,472646.0,62774.0,-661567.0
LA,CLAIBORNE HEALTHCARE CENTER,81.0,3214609.0,4436799.0,5120104.0,948566.0,195386.0,-683305.0
LA,GONZALES HEALTHCARE CENTER,120.0,7124518.0,7583593.0,7716018.0,763314.0,101937.0,-132425.0
LA,MARRERO HEALTHCARE CENTER,105.0,6309247.0,7903928.0,8308904.0,1681019.0,331178.0,-404976.0
LA,JOHN J HAINKEL JR HOME AND REHABILIT,142.0,5277395.0,7969375.0,8142355.0,253819.0,29658.0,-172980.0
MO,VILLAGES  OF  ST.  PETERS,192.0,14027903.0,12350946.0,14383766.0,986109.0,28031.0,-2032820.0
NH,MAPLE LEAF HEALTHCARE CENTER,110.0,14678798.0,10812377.0,11211439.0,2830248.0,0.0,-399062.0
NJ,ATRIUM POST ACUTE CARE OF WAYNE,209.0,24618956.0,13768384.0,18191710.0,1819362.0,74400.0,-4423326.0
NJ,ATRIUM POST ACUTE CARE OF WOODBURY,124.0,12428211.0,10558559.0,14399369.0,7659027.0,163313.0,-3840810.0
NY,UNIVERSITY NURSING HOME,46.0,7334904.0,6206697.0,5863356.0,1390358.0,3410.0,343341.0
NY,ROSS ACQUISITION LLC,120.0,16433953.0,15453533.0,15793171.0,5497526.0,0.0,-339638.0
NY,BROOKLYN CENTER FOR REHAB,281.0,48801683.0,41142155.0,41785136.0,12467533.0,24638.0,-642981.0
NY,VAN RENSSELAER MANOR,362.0,37241586.0,37241586.0,46452683.0,485931.0,0.0,-9211097.0
NY,UTICA CROSSINGS LLC,117.0,15518735.0,11326095.0,11979803.0,2599763.0,12185.0,-653708.0
NY,GURWIN JEWISH GERIATRIC CENTER,460.0,91998194.0,66636730.0,76064341.0,18545297.0,0.0,-9427611.0
NY,BETHANY GARDENS,100.0,13320876.0,13320876.0,10195423.0,3822879.0,0.0,3125453.0
OK,WARR ACRES OPERATING  LLC,103.0,3781764.0,3781764.0,4106854.0,47897.0,742.0,-325090.0
OK,PARKLAND MANOR LIVING CENTER  LLC,0.0,1003769.0,1003769.0,1413200.0,166442.0,10833.0,-409431.0
OK,BEACON RIDGE,69.0,3558074.0,3558074.0,3804006.0,73382.0,7271.0,-245932.0
OK,CEARU MEDICAL RESORT,42.0,1657918.0,1657918.0,3886450.0,1576207.0,17511.0,-2228532.0
OR,VALLEY WEST HEALTH CARE CENTER,121.0,7990427.0,7837314.0,8141623.0,330383.0,1714.0,-304309.0
SC,BISHOP GADSDEN EPISCOPAL HEALTH CARE,50.0,37030885.0,36419845.0,43273962.0,436831.0,0.0,-6854117.0
TX,HERITAGE CONVALESCENT CENTER,116.0,5127988.0,5127988.0,5207878.0,1265057.0,13024.0,-79890.0
TX,THE LAKES AT TEXAS CITY,120.0,5994195.0,4780707.0,5363123.0,474410.0,3273.0,-582416.0
TX,VISTA HILLS HEALTH CARE CENTER,120.0,11500547.0,7695479.0,7567803.0,1501510.0,22132.0,127676.0
TX,MATAGORDA HOUSE HEALTHCARE CENTER,182.0,10435394.0,6917400.0,9339272.0,1301960.0,1408.0,-2421872.0
TX,RETAMA MANOR-MCALLEN,126.0,6137884.0,4781269.0,6044594.0,412716.0,7280.0,-1263325.0
TX,NORTHWEST HEALTH & REHAB CENTER,148.0,11515093.0,7713046.0,8320570.0,442791.0,28335.0,-607524.0
TX,ADVANCED HEALTHCARE & REHAB CENTER O,139.0,9469801.0,7435344.0,9627286.0,1187609.0,7033.0,-2191942.0
TX,MULBERRY MANOR,102.0,7679389.0,7235562.0,5344717.0,2144415.0,3075.0,1890845.0
TX,THE RENAISSANCE AT KESSLER PARK,135.0,5897711.0,4956087.0,5640540.0,574285.0,20510.0,-684453.0
CA,COURTYARD CARE CENTER,76.0,5280373.0,3860338.0,4202720.0,1588363.0,10790.0,-342382.0
CA,AUBURN RAVINE TERRACE,81.0,7858568.0,7810274.0,9138618.0,322086.0,0.0,-1328344.0
TX,PINE TREE LODGE NURSING CENTER,92.0,6369956.0,6129911.0,5907058.0,2202958.0,0.0,222853.0
TX,NORTH PARK HEALTH & REHAB CENTER,140.0,13596114.0,6519598.0,7497304.0,1316628.0,8790.0,-977706.0
TX,THE OASIS OF GOLFCREST,120.0,6175046.0,6175046.0,5159997.0,2752021.0,0.0,1015049.0
TX,HAVENCARE NURSING & REHABILITATION,108.0,3306526.0,5986627.0,6278546.0,1992013.0,16524.0,-291919.0
TX,NAVASOTA NURSING & REHABILITATION,172.0,3628563.0,3484850.0,4369820.0,853691.0,0.0,-884970.0
TX,SOUTH DALLAS NURSING AND REHABILITAT,91.0,5301019.0,4793581.0,5100747.0,321985.0,29605.0,-307166.0
TX,RM RAYMONDVILLE,120.0,10019906.0,5203560.0,6331933.0,1629638.0,15213.0,-1128373.0
TX,SLATON CARE CENTER,120.0,3273255.0,3641380.0,4313646.0,584255.0,13063.0,-672266.0
TX,WEST JANISCH HEALTH CARE CENTER,116.0,5453301.0,4188918.0,4733771.0,763808.0,186.0,-544853.0
TX,THE OASIS OF BEAUMONT,98.0,3446128.0,3446127.0,2638465.0,1886027.0,2597.0,807662.0
TX,HOLIDAY HILL  INC.,108.0,3678064.0,3666268.0,3418566.0,603987.0,0.0,247702.0
TX,HAMILTON HOSPITAL WESTRIDGE NURSING,110.0,3983212.0,2976775.0,2924803.0,115710.0,0.0,51972.0
TX,LANCASTER LTC PARTNERS  INC.,120.0,3335565.0,3126852.0,4076305.0,352506.0,0.0,-949453.0
TX,ALTAMONTE CARE OF RICHLAND HILLS LLC,114.0,6695072.0,5872209.0,7080763.0,879347.0,0.0,-1208554.0
TX,WHITESBORO HEALTH & REHAB CENTER,100.0,3771671.0,3872382.0,4695886.0,335813.0,0.0,-823504.0
TX,NORTH POINTE NURSING & REHABILITATIO,126.0,4840738.0,4672066.0,5279624.0,795864.0,0.0,-607558.0
TX,MCLEAN CARE CENTER,64.0,2505329.0,2528473.0,2856053.0,543712.0,6260.0,-327580.0
TX,COLUMBUS OAKS HEALTHCARE COMMUNITY,137.0,4207772.0,2862981.0,3502947.0,512673.0,2373.0,-639966.0
TX,REMARKABLE HEALTHCARE OF SEGUIN,115.0,8698049.0,6874726.0,6452713.0,3575427.0,24937.0,422013.0
TX,BAYOU MANOR,70.0,4365266.0,3623482.0,22354693.0,1403618.0,0.0,-18731211.0
TX,WINDMILL NURSING & REHAB CENTER,120.0,6687549.0,5697761.0,6410420.0,1759914.0,28160.0,-712659.0
TX,THE HEIGHTS ON VALLEY RANCH,122.0,8374384.0,7174428.0,7952524.0,2990821.0,0.0,-778096.0
AR,WALNUT RIDGE SNF,119.0,4341957.0,4341957.0,5172705.0,456283.0,13057.0,-830748.0
AR,SHARP SNF DBA ASH FLAT,105.0,5027161.0,5027161.0,5301212.0,933285.0,341.0,-274051.0
AR,JSKMF  LLC DBA LAKE VILLAGE,102.0,2385872.0,2385872.0,2486206.0,576067.0,6616.0,-100334.0
AR,CAMDEN SNF DBA OUACHITA HEALTH,142.0,6249962.0,6249962.0,7148517.0,1523076.0,15952.0,-898555.0
AR,PRAIRIE SNF DBA DES ARC,98.0,4304128.0,4304128.0,4850873.0,539426.0,7516.0,-546745.0
AR,PINES SNF DBA THE PINES,125.0,7282603.0,7282603.0,8469681.0,1312545.0,4191.0,-1187078.0
AR,FAULKNER SNF DBA CONWAY HEALTH,105.0,5267622.0,5267622.0,6135640.0,343027.0,1846.0,-868018.0
AR,VILLAGE SPRINGS HEALTH AND REHAB,120.0,8399116.0,7929507.0,8530016.0,1110216.0,3914.0,-600509.0
AR,GRANT SNF DBA SHERIDAN,121.0,5001875.0,5001875.0,5723804.0,1285619.0,14005.0,-721929.0
AR,MALVERN SNF DBA ARBOR OAKS,104.0,5608516.0,5608516.0,6162467.0,1218608.0,0.0,-553951.0
AR,RANDOLPH SNF DBA POCAHONTAS,97.0,4672893.0,4672893.0,5317146.0,1394918.0,2742.0,-644253.0
AR,MONETTE MANOR  LLC,86.0,5184982.0,5516780.0,4935626.0,652764.0,0.0,581154.0
AR,PIONEER THERAPY AND LIVING,86.0,6715811.0,5760850.0,5341011.0,915063.0,1682.0,419839.0
AR,MENA SNF OPERATIONS LLC,138.0,6934788.0,6934788.0,8462430.0,1906102.0,17095.0,-1527642.0
AR,SHERWOOD NURSING & REHAB CTR,98.0,11662954.0,7850552.0,7833024.0,2917952.0,5903.0,17528.0
AR,HIGHLANDS OF BELLA VISTA,90.0,6327182.0,4334231.0,5224376.0,1695160.0,0.0,-890145.0
CO,COLUMBINE MANOR CARE CENTER,96.0,5292397.0,5193687.0,5828558.0,784523.0,58156.0,-634871.0
CO,BERKLEY MANOR CARE CENTER,96.0,7879409.0,6937287.0,7305184.0,670842.0,40270.0,-367897.0
CO,HOLLY NURSING CARE CENTER,45.0,2137209.0,2170509.0,2546828.0,155774.0,26399.0,-376319.0
CO,GRACE POINTE,158.0,10701795.0,10262541.0,10841326.0,2763521.0,0.0,-578785.0
CT,MARY ELIZABETH NURSING CENTER,60.0,5930718.0,4895317.0,5244528.0,1379874.0,0.0,-349211.0
CT,BRIDE BROOK HLTH & REHAB CENTER,130.0,36753362.0,14844621.0,14406542.0,4198383.0,0.0,438079.0
CT,SENIOR PHILANTHROPY OF STAMFORD LLC,120.0,19815248.0,12324779.0,12464200.0,2765585.0,0.0,-139421.0
FL,ARBOR SPRINGS HEALTH AND REHABILITAT,180.0,13515422.0,11918488.0,14868505.0,2236735.0,108210.0,-2950017.0
FL,LAKEWOOD NURSING CENTER,92.0,2312336.0,2059688.0,1944420.0,439633.0,83970.0,115268.0
FL,EDGEWOOD NURSING CENTER,60.0,2181293.0,1879716.0,1765480.0,637298.0,124533.0,114236.0
